1395619200,574.22,592.53871,554.50454,585.40025,5.68481521,50
1395705600,584.0,591.14973,579.0,584.0,5.97791428,31
1395792000,579.05,641.14149,579.0,585.0851,13.08114995,99
1395878400,585.1,599.27378,500.01,512.7888,35.31377035,409
1395964800,507.71418,553.0,500.0,516.48107,43.68897138,338
1396051200,511.37991,518.0,505.0,514.99,6.10790794,49
1396137600,506.17549,506.17549,436.07375,462.47601,33.23922152,815
1396224000,468.76285,530.0,443.35,462.38593,17.58660863,203
1396310400,465.33984,503.23111,465.2,489.0,20.24699944,152
1396396800,489.0,497.1468,443.625,443.625,12.40566408,76
1396483200,440.01,463.7,426.45421,461.85,16.79680298,145
1396569600,454.06034,550.0,440.0,458.84148,19.87883682,282
1396656000,453.38455,467.85,447.56953,467.85,0.94414487,20
1396742400,467.838,469.43834,450.0,461.81827,5.1169521,28
1396828800,465.49125,475.32049,450.0,462.07946,7.08636684,41
1396915200,465.8142,465.8242,450.0,458.87469,3.46875095,46
1397001600,459.21387,462.09031,450.0,452.99853,1.13219204,17
1397088000,450.01,450.01,368.13673,371.7835,17.22029124,116
1397174400,368.10427,583.75327,353.75804,431.0,18.05442299,207
1397260800,431.01,450.0,429.01001,448.0,8.75071499,46
1397347200,429.00001,445.97999,407.07491,429.7899,9.31548393,27
1397433600,411.33828,480.06527,411.33828,451.05736,42.69095344,163
1397520000,472.77984,573.66927,450.49878,535.11388,31.04150095,530
1397606400,529.81309,544.56794,490.55578,523.53017,51.25685199,230
1397692800,523.53017,530.35862,495.53036,503.84789,16.07659504,152
1397779200,504.60219,515.0,477.19035,485.37368,31.4900663,142
1397865600,485.5939,525.28225,479.95971,504.49054,10.96943779,74
1397952000,506.21045,510.0,500.0,504.73422,1.540555,16
1398038400,507.0,517.31024,485.0,496.41683,17.33264568,54
1398124800,501.33676,510.49,484.62239,489.72443,7.48967694,44
1398211200,492.85243,497.73461,489.0,495.61699,7.02182626,36
1398297600,495.0,503.48132,490.00001,503.48132,3.58845262,18
1398384000,496.68623,496.68623,448.99999,471.43037,27.91399844,172
1398470400,466.81001,472.13557,456.75,463.70172,2.84557385,29
1398556800,463.6817,463.6817,435.0,435.0,3.75205363,35
1398643200,435.0,455.0942,429.0854,444.09466,5.28039881,91
1398729600,444.09466,454.62328,435.6527,445.67967,7.31102956,42
1398816000,450.08456,452.82438,441.23028,448.34318,9.05765928,32
1398902400,448.0,464.41767,448.0,459.32469,14.50944605,55
